Date,Open,High,Low,Close
2020-06-18,180.67794091885483,184.7871673040182,180.15566611686324,182.61923217773438
2020-06-19,186.6693183238689,186.90582607625845,178.79577090195718,180.27391052246094
2020-06-22,179.60383741459944,180.9538820115446,177.17969652435826,179.90933227539062
2020-06-23,183.2302135951229,183.49628297161547,178.7071093768278,178.9239044189453
2020-06-24,176.88405744654725,177.0811397400403,169.77912573754628,171.18829345703125
2020-06-25,170.76454851708885,174.24311783342208,167.8181329580526,174.0460205078125
2020-06-26,173.42520007764418,174.0164469044164,169.07946598154422,170.0254669189453
2020-06-29,172.23283236863077,177.59355462014418,171.07003638428773,176.95303344726562
2020-06-30,175.89863242055077,182.2250688242478,175.514316682265,180.59912109375
2020-07-01,180.5892472382734,183.90028073784546,177.16981622688976,177.95816040039062
2020-07-02,181.1312450439885,185.25033568943135,178.62826831567455,180.31333923339844
2020-07-06,183.98897436344197,186.1076351618856,181.89986011841094,183.7820281982422
2020-07-07,182.10680328584726,183.07251695591654,179.29833200724548,179.68264770507812
2020-07-08,180.22465320812108,181.35788767625507,175.30736952660004,176.5194549560547
2020-07-09,176.32234529618853,177.11068945370292,171.53318724348935,173.75039672851562
2020-07-10,174.17412751737405,174.33179936035842,171.95691797330565,172.8437957763672
2020-07-13,175.10043173266405,177.90888814827088,172.84379669761455,173.43505859375
2020-07-14,173.92775716243355,181.1016600509795,172.33137122845895,180.98341369628906
2020-07-15,185.44741105320279,186.2456040934914,181.28891011867833,184.09738159179688
2020-07-16,183.5061040714346,183.56522724917687,179.7122064445622,181.77175903320312
2020-07-17,182.67835789041587,183.61450999924494,181.0721079848029,182.2644805908203
2020-07-20,180.9932860073156,181.6239583747678,177.53444435656593,178.6676788330078
2020-07-21,179.93888252765,183.06268268684252,179.5939772426592,180.5399932861328
2020-07-22,180.2542200836856,182.84589668391058,179.64326044327981,182.10682678222656
2020-07-23,181.54511468997728,183.0823775801628,180.25420841774235,181.37759399414062
2020-07-24,181.32833339075177,182.205362415595,179.3771930390676,180.19509887695312
2020-07-27,180.2049279362496,183.40756386029773,178.02714392828878,182.9444122314453
2020-07-28,182.26448234712785,183.10208580566118,177.72166582265874,177.74136352539062
2020-07-29,179.7812132108186,180.904598820268,178.26364797920223,180.86517333984375
2020-07-30,177.86946267712284,178.19465518887998,172.46933029191342,177.88917541503906
2020-07-31,177.86947560747114,177.86947560747114,173.0901512732586,176.3125
2020-08-03,177.03185142863046,180.75676211625608,176.07598659243095,179.2392120361328
2020-08-04,178.569133650959,180.0374094384041,177.5147201318004,178.61839294433594
2020-08-05,180.796201920646,184.08752283579165,180.3527630010583,182.90501403808594
2020-08-06,183.28932618331703,191.88224633417926,182.98384637883788,190.2168731689453
2020-08-07,192.14831219877593,195.1538508937649,189.82270513537682,194.72027587890625
2020-08-10,194.68084259989237,201.64781465939595,194.4936091728519,201.49014282226562
2020-08-11,204.26904781101666,210.74330698269347,203.75663686917093,205.49098205566406
2020-08-12,207.51112071720078,208.18120354084925,203.84533281870517,206.5059814453125
2020-08-13,204.47599837914814,206.23990519492634,203.5694078051622,204.8701629638672
2020-08-14,203.05696313036134,207.85598492339318,202.86972970710394,206.56507873535156
2020-08-17,206.37786010262118,208.25017943296544,205.42201025231196,205.6880645751953
2020-08-18,205.215068282933,206.1118100051779,203.36246165436822,203.70736694335938
2020-08-19,203.44128833371894,205.03768941327573,202.2193691545885,203.1062469482422
2020-08-20,200.77078622041648,203.20479070493386,200.01200365927508,201.88430786132812
2020-08-21,201.77592393970556,204.8011905003824,201.64782871996758,203.31320190429688
2020-08-24,204.34790360462682,207.2253473930405,203.1358331301919,206.7129364013672
2020-08-25,207.7968777914342,208.16149581513946,204.86031108041254,206.47640991210938
2020-08-26,205.24463851058402,207.52097141173937,204.38732223259453,206.7227783203125
2020-08-27,208.55348503512886,209.48369042111605,205.5550660312164,205.62432861328125
2020-08-28,206.93057157138745,209.0185809016041,206.21807449474204,208.27639770507812
2020-08-31,207.17796015401407,207.77171273446845,203.80349702460097,203.8628692626953
2020-09-01,202.86340642425483,209.77065379067102,201.44831771512938,209.56285095214844
