Date,Open,High,Low,Close
2020-06-18,68.86252647380661,72.81326193779881,68.4731472543257,72.40489196777344
2020-06-19,74.07635482017405,74.46573400930205,70.85688305571544,70.94235229492188
2020-06-22,70.37254345740044,71.07531718073177,69.23291000088406,70.65745544433594
2020-06-23,70.98984003600013,71.6641239347616,70.43901412018529,70.94235229492188
2020-06-24,69.80272220816639,70.01165668563846,65.83298887303393,66.46928405761719
2020-06-25,65.92796072926608,67.86534338259375,65.42462250354318,66.5452651977539
2020-06-26,66.22236669425531,66.24135744380425,64.54139915749337,64.64586639404297
2020-06-29,65.37713815059577,66.25086489924621,64.40845039646537,65.2061996459961
2020-06-30,64.59838202673718,68.71057147488904,63.87661757637368,68.28321075439453
2020-07-01,68.15975043029007,69.66027342766007,65.36764618024165,65.63356018066406
2020-07-02,66.73520177079165,67.4094929842838,64.84530686106693,64.97826385498047
2020-07-06,66.10839924707636,66.43129270276863,62.94590695271311,64.66485595703125
2020-07-07,63.810140370959616,63.86711986934735,61.236462506664644,61.359920501708984
2020-07-08,61.426396688149254,62.26212736405972,60.43871102810282,60.7616081237793
2020-07-09,60.78060969573423,61.094011453425054,55.95614706218814,56.01313018798828
2020-07-10,55.775702993611425,58.04547818773648,55.76620761788152,57.98849868774414
2020-07-13,58.25441480028662,58.662784804845586,56.50697215511532,57.23823928833008
2020-07-14,56.630427837519846,59.080643984914786,56.411997982648664,58.84321975708008
2020-07-15,60.752121096039204,62.41409092391629,59.54600541478589,62.16716766357422
2020-07-16,61.796782353944636,62.7939670836937,60.65714525052176,61.60684585571289
2020-07-17,62.02470655708223,62.831954775013735,60.39123023838011,60.62865447998047
2020-07-20,60.63814672196493,61.31243066379091,59.13762747645349,59.194610595703125
2020-07-21,60.52419272805279,63.53473426868372,60.30576284068946,63.07887649536133
2020-07-22,61.88226222065438,62.2336454860834,60.69513730520728,61.96773147583008
2020-07-23,61.55935364864849,62.39508432418137,60.75211272122513,61.9012451171875
2020-07-24,62.15766610352126,63.13586010537212,61.492881098004304,61.78728485107422
2020-07-27,61.49287447702205,61.75878845059768,60.40072158931154,61.340919494628906
2020-07-28,60.91356475462954,61.692316001663585,60.21079100623616,60.381736755371094
2020-07-29,60.93255999509306,62.290619682378306,60.50519201878621,62.2811279296875
2020-07-30,60.790108800388424,60.98004530777227,58.21642710078008,59.916385650634766
2020-07-31,58.282903029371624,59.925878380779544,57.54214053942527,58.90020751953125
2020-08-03,58.22592356689507,58.88121318359898,57.019807958881344,58.04547882080078
2020-08-04,57.69409283474632,59.194615835897565,57.09578270948163,58.7387580871582
2020-08-05,59.944868029320865,59.944868029320865,57.485152884041064,58.84321975708008
2020-08-06,58.02648075813374,59.783422245785154,57.62760978796376,57.90302276611328
2020-08-07,57.55163451116211,59.82141329598749,57.11477477763679,59.70744705200195
2020-08-10,60.18229675932943,61.65432635746434,59.73594164111706,61.60684585571289
2020-08-11,63.05038259362687,64.07605708189072,60.54318311939056,60.885074615478516
2020-08-12,62.05319023196036,62.21464420710852,60.60015879771792,61.169979095458984
2020-08-13,60.63814666491692,61.056015626741996,59.47001989244508,59.47951889038086
2020-08-14,58.976181656825965,60.552678516034064,58.74825640789346,60.45771026611328
2020-08-17,60.3999152896489,60.82377301624231,59.85082545131419,60.0723876953125
2020-08-18,59.97604884562032,60.20724628826107,58.84897095898825,59.0609016418457
2020-08-19,59.24393334552314,59.812289926234776,58.155385248616,59.166866302490234
2020-08-20,58.53107640389333,59.33063041855525,58.3962127567838,58.733375549316406
2020-08-21,58.76227385233737,59.513659128952646,58.348047693495936,58.733375549316406
2020-08-24,59.00310733005599,61.34396559647812,58.454017482352924,61.315067291259766
2020-08-25,61.36322725201807,61.60405624148851,59.16686436921177,59.369163513183594
2020-08-26,59.16686661552199,59.57146124406758,57.80859121033125,57.827857971191406
2020-08-27,57.97235603546425,58.21318503073462,56.90307470850239,58.04941940307617
2020-08-28,58.13611524242144,59.793019827543866,58.13611524242144,59.523292541503906
2020-08-31,59.58108994647329,59.648521768889466,56.31544946892915,56.3250846862793
2020-09-01,56.23838715830669,57.230601427968935,55.59296354981855,56.63334655761719
2020-09-02,56.44068550611854,58.16502205614125,55.70856695109002,57.84712600708008
2020-09-03,57.924193279070316,59.46549744030293,57.028309086991676,57.50033187866211
2020-09-04,57.79895458666901,58.41547618096544,56.411780999502035,56.81637191772461
2020-09-08,56.180587982893655,57.44253324686832,55.747095054447485,55.83379364013672
2020-09-09,55.910858823654806,56.47921538321598,55.06313975563368,55.747093200683594
2020-09-10,56.026458091308605,56.122788220851916,53.31953882393839,53.32917404174805
2020-09-11,53.64706712533584,55.31360337704695,52.86678351124366,54.976444244384766
2020-09-14,55.40993503168841,56.7585751847435,55.32323644740382,56.22875213623047
2020-09-15,56.11315419019694,57.355832649913346,55.5929626943028,55.92049026489258
2020-09-16,56.59481064355413,59.465491661609335,55.97828903897297,58.290245056152344
2020-09-17,56.66224752039048,58.20355166937493,56.604447236768955,58.1361198425293
