Date,Open,High,Low,Close
2020-06-19,58.26611971888513,58.26611971888513,56.368675231933594,56.368675231933594
2020-06-22,56.300561566647254,57.76986250978973,55.833498941438705,57.18603515625
2020-06-23,57.59470954173171,57.71147797379725,56.07675704371502,56.261634826660156
2020-06-24,55.76538420759669,56.05729787564389,54.93829115093201,55.85295867919922
2020-06-25,55.668076623365685,55.668076623365685,54.29607905649324,55.23993682861328
2020-06-26,55.191283926992924,56.008644398122,54.48095933011273,54.996673583984375
2020-06-29,55.50266373517661,56.018378033129245,54.88964240146055,55.99891662597656
2020-06-30,56.21298759377456,57.15684541190278,56.03783864377378,56.84546661376953
2020-07-01,56.835736083018496,58.6358734790776,56.69950995080434,58.34395980834961
2020-07-02,58.61641655032751,59.23916671251746,58.5093806702229,58.67479705810547
2020-07-06,58.898599082625715,59.60892373545528,58.120161361160704,58.41207504272461
2020-07-07,57.82824679179291,58.47045836612752,57.49741030126394,57.88663101196289
2020-07-08,57.85743751559603,58.08123812690531,57.28333900419091,57.79905700683594
2020-07-09,57.50714050908692,57.74067368340757,56.105952598814696,57.400108337402344
2020-07-10,57.45848631741605,58.21746631663057,57.31253133778982,57.86716842651367
2020-07-13,57.8866303011087,58.75264247430115,57.5460612554584,57.77959442138672
2020-07-14,57.915820522210005,58.74290988196703,57.633635696171964,58.480186462402344
2020-07-15,58.86940916828682,59.414317432403706,58.02285837329349,58.1298942565918
2020-07-16,58.09096962233917,58.83048451086528,57.92554952281969,58.7039909362793
2020-07-17,59.083476611818774,60.26086381818442,58.820753202550776,60.09544372558594
2020-07-20,59.861920068141345,60.24140823647754,59.43378023676686,59.745155334472656
2020-07-21,59.083483403603026,60.52359418478076,59.083483403603026,60.4652099609375
2020-07-22,60.19275636613116,62.644834324148206,59.95922318771413,62.35292434692383
2020-07-23,62.46968173699422,62.89782525389047,62.02208423747162,62.32373046875
2020-07-24,62.576717684814696,63.00486120218028,61.46744350233794,61.81774139404297
2020-07-27,61.67178550306332,61.67178550306332,60.88361525836572,61.29229736328125
2020-07-28,61.058765103271234,62.19722953942883,61.00038088402582,61.81774139404297
2020-07-29,62.00261813328754,62.35291599806734,61.77881754454121,62.245880126953125
2020-07-30,61.691248303004805,62.26534680515158,61.60367382939314,62.20696258544922
2020-07-31,62.041543707877445,62.50860633904691,61.50636800832183,62.450225830078125
2020-08-03,63.034053236179716,63.034053236179716,60.68900751923677,61.2728385925293
2020-08-04,61.1074178310087,61.73016799963861,60.87388837371439,61.38960266113281
2020-08-05,61.652320949187654,61.77881822661773,60.61115990175455,60.66954040527344
2020-08-06,60.56915722676268,61.16662201954468,60.27532312403639,60.48100662231445
2020-08-07,60.19695989253163,62.15585871417967,60.19695989253163,61.5877799987793
2020-08-10,61.83264217332072,62.077504525321174,61.27435630966391,61.74449157714844
2020-08-11,61.69552355941293,61.7836741608795,59.658266874987014,59.75621032714844
2020-08-12,60.01086937548585,60.716074188330445,59.86395046070882,60.13819885253906
2020-08-13,59.736623267675256,60.05983964150237,59.24689854539536,59.707237243652344
2020-08-14,59.56031838913988,60.04024649499468,59.03141482504027,59.62887954711914
2020-08-17,59.687645874729526,60.25572832761481,59.41340123474518,59.74641418457031
2020-08-18,59.74641423455705,60.11860605792077,59.315457837606374,59.66805648803711
2020-08-19,59.85415457679294,59.90312630046916,59.197921523361956,59.43299102783203
2020-08-20,59.217511319039865,59.45258082493482,58.78655491725267,59.11956787109375
2020-08-21,59.168541921751,59.41340428754807,58.639638314916574,59.14895248413086
2020-08-24,59.1881322841689,59.59949927170993,58.717996982849186,59.58970642089844
2020-08-25,59.74641455831938,59.74641455831938,58.95305918386933,58.97264862060547
2020-08-26,58.66902312231289,58.66902312231289,57.728748817569276,58.179298400878906
2020-08-27,58.50251440801121,58.855116803045426,58.061761414218445,58.49272155761719
2020-08-28,58.620046410581054,59.09997827132131,58.14991113639024,58.81593704223633
2020-08-31,58.776763413375306,59.481968255739446,58.76697056225508,59.24690246582031
2020-09-01,59.17833165646457,59.2468965526765,58.238061118025115,58.982444763183594
2020-09-02,59.06079986482043,60.64750689480104,58.698404621989106,60.49079513549805
2020-09-03,60.725864984609665,61.51922037221964,60.06963565642726,60.63771438598633
2020-09-04,60.63771514507733,61.10785043151944,59.83456689703417,60.392852783203125
2020-09-08,60.37326274013863,60.55936052452981,59.24689812860058,59.256690979003906
2020-09-09,59.60929250303802,61.342918430728204,59.49175961840058,60.42223358154297
2020-09-10,60.27532376158814,60.588747305985144,59.49176490059564,59.55052947998047
2020-09-11,59.72682913989116,60.030459825274484,59.19792552134083,59.658267974853516
2020-09-14,59.99127889499732,60.451621332747365,59.63867649470394,60.15778350830078
2020-09-15,60.44182466968645,60.93154939474235,59.49176124376414,59.854156494140625
2020-09-16,59.93251189443723,61.15682373541424,59.90312960587082,60.66709899902344
2020-09-17,60.34388142726324,60.38306030211556,59.60929433714652,60.079429626464844
2020-09-18,59.91291769560744,60.18716606687916,59.46237187064358,59.844356536865234
