Date,Open,High,Low,Close
2020-06-19,48.68241877365944,48.68241877365944,46.922933575886184,47.93117904663086
2020-06-22,47.69394389084865,48.80103541862321,47.18982303423453,48.642879486083984
2020-06-23,49.24585278976108,49.522624743816294,48.504496109340266,48.534149169921875
2020-06-24,48.198064020005894,48.60333882669174,47.13051243416249,47.179935455322266
2020-06-25,47.051434255220805,48.257375622181364,47.03166806264255,48.13875961303711
2020-06-26,48.039911977845684,48.20795478827082,47.278789094768975,47.743370056152344
2020-06-29,48.25737864394421,48.89000242664022,47.79279390383019,48.316688537597656
2020-06-30,48.287027966150006,49.89824413031491,48.04979595137738,49.63135528564453
2020-07-01,49.85870500766301,49.85870500766301,48.63299744653949,49.07781219482422
2020-07-02,49.68078031882833,50.37271396960419,49.24585242698338,49.562164306640625
2020-07-06,50.45179465458664,50.59018063287062,49.502859000009266,49.75986099243164
2020-07-07,49.51273928037223,50.19478603629127,49.305160324753594,49.443546295166016
2020-07-08,49.384238595694214,49.96743933310079,49.07781358211902,49.61158752441406
2020-07-09,49.676011864795136,49.80486132089558,48.873189654326964,49.249820709228516
2020-07-10,49.41831460677596,49.576897091726956,48.883097302227085,49.35884475708008
2020-07-13,49.67601100877279,50.52839330521768,49.43813916566082,49.50751876831055
2020-07-14,49.57689827274525,50.61759609133416,49.34893618150423,50.57794952392578
2020-07-15,51.14290026343782,51.370866137309115,50.756355680542235,51.07352066040039
2020-07-16,51.20237006141533,51.93581643963523,51.10325742315268,51.876346588134766
2020-07-17,52.07457390784783,52.93686593085373,51.915991423376575,52.83775329589844
2020-07-20,52.62960857300687,53.135092821076825,52.391736746424726,52.946773529052734
2020-07-21,53.3630574632746,53.51173019771682,53.07562552650214,53.42252731323242
2020-07-22,53.372966319261906,54.76056588109958,53.323410002247265,54.66145324707031
2020-07-23,54.869592492046,54.869592492046,53.501816202102965,53.8189811706543
2020-07-24,53.8685396197359,53.89827643608628,53.33332607719167,53.62075424194336
2020-07-27,53.54146761400396,55.53366048932086,53.54146761400396,55.394901275634766
2020-07-28,55.008351687362875,55.067821536799215,53.85862773125958,53.99738693237305
2020-07-29,54.33438005398986,55.999498178404195,54.33438005398986,55.84091567993164
2020-07-30,54.592076418889725,57.337535086124014,54.40375711140602,56.52479934692383
2020-07-31,56.69329876152012,56.84196772900508,55.60304076210518,56.65365219116211
2020-08-03,56.96090146124181,57.446558663983275,56.71311609387035,57.20868682861328
2020-08-04,56.79240459172368,57.06992677002351,56.46532987777996,56.75275802612305
2020-08-05,57.13931109893203,57.63488186724574,56.29683852425579,56.58427047729492
2020-08-06,56.653648358587496,57.01045990586145,56.33648337898949,56.92125701904297
2020-08-07,56.75275883295135,57.66461095020628,56.75275883295135,57.65469741821289
2020-08-10,57.654699557096386,58.01151110400256,57.36727139400401,57.81328582763672
2020-08-11,58.03133531805837,58.130451738734905,56.47524343203279,56.66355895996094
2020-08-12,57.09966397772964,57.86284340725916,56.921258200390014,57.6943473815918
2020-08-13,57.40691249744832,57.95204333418442,57.2879765789353,57.70425796508789
2020-08-14,57.466387005546345,57.902487929382126,57.24833465317596,57.446563720703125
2020-08-17,57.60514355859214,58.7746908440024,57.50603091985763,58.66566467285156
2020-08-18,59.091858021381555,59.56760551061856,58.27912225465521,58.378238677978516
2020-08-19,58.289036249238436,58.4377052140438,57.82319850819066,57.981781005859375
2020-08-20,57.69434868735672,58.17009617739476,57.31771762080888,57.486209869384766
2020-08-21,57.68443717495882,58.20974097025746,57.486208114933255,58.18000793457031
2020-08-24,58.516997005408726,58.705312535519724,58.18000873301201,58.546730041503906
2020-08-25,58.86389500452124,59.002654214113,58.298944633523426,58.81433868408203
2020-08-26,59.02247622815554,59.02247622815554,58.229563775478915,58.57646179199219
2020-08-27,58.92336540399756,58.92336540399756,57.71417151336221,57.882667541503906
2020-08-28,57.971867021859644,58.31876502865303,57.595232199552036,58.02142333984375
2020-08-31,58.18000838557561,58.42779376730216,57.60514448513567,57.78355026245117
2020-09-01,57.80337553491661,58.86389670271181,57.42674068308407,58.834163665771484
2020-09-02,59.022473242287326,59.53786725568024,58.25929386366155,59.29999542236328
2020-09-03,59.14141587709887,59.171152695319904,56.10852508190717,56.65365219116211
2020-09-04,57.02036799291312,57.27806689437981,54.859679269406335,55.92020034790039
2020-09-08,55.46427875512382,56.366217390394276,54.988531277488235,55.50392532348633
2020-09-09,56.058963275043865,57.80337061018159,56.058963275043865,57.436649322509766
2020-09-10,57.49611623812397,57.98177723238649,56.96090270638954,57.178951263427734
2020-09-11,57.704258367659875,58.36832134663713,57.397003146710944,58.02142333984375
2020-09-14,58.50708092632035,59.052211770371855,58.29894212090326,58.87380599975586
2020-09-15,59.10176981409728,59.34955519375284,58.46743984712382,58.62602233886719
2020-09-16,58.982830954821175,59.62707446351942,58.388147547488096,58.546730041503906
2020-09-17,57.8231943302003,57.98177681641071,56.32657235289615,57.040191650390625
2020-09-18,56.703203801383395,57.98177723238649,56.703203801383395,57.178951263427734
2020-09-21,56.30675347842272,56.4752457290687,54.41367324690875,55.394901275634766
2020-09-22,55.503924863546025,56.23737124855529,55.335432620758866,56.07878875732422
2020-09-23,56.118427311338074,56.187806909711696,53.64057370969593,53.799156188964844
2020-09-24,53.868542151218826,54.72092449582654,53.60093725782337,54.00730514526367
2020-09-25,53.64057664424413,54.859680229237775,53.45226112134267,54.502872467041016
2020-09-28,55.216493315253544,56.51489007095295,55.04800107125007,56.21754837036133
2020-09-29,56.108520953724465,56.544621852861304,55.543570600856725,55.622859954833984
2020-09-30,54.74074089632892,56.39594905567398,54.04694113697897,54.64162826538086
2020-10-01,55.17684645789785,55.65259771343813,54.16588543736307,54.65154266357422
2020-10-02,53.84872170346093,55.1471147015743,53.80907513442871,54.80021667480469
2020-10-05,55.40481098364227,55.72197595900191,54.95879655551005,55.57330322265625
2020-10-06,55.75170822639663,55.79135479299698,53.838804868334115,53.86853790283203
2020-10-07,54.57225574553644,55.672419703006966,54.51278589071168,55.394901275634766
2020-10-08,55.812223743111396,57.01451953694715,55.61350067408691,56.97477340698242
2020-10-09,57.501396615990885,58.05783106675022,57.07413519298632,57.103946685791016
2020-10-12,57.49146060247198,57.680249030517885,56.93502616503213,57.31260681152344
2020-10-13,57.30266978178418,57.531208134992674,56.070570070084074,56.348785400390625
2020-10-14,56.68661937594285,57.24305382155685,56.44815017810796,56.517704010009766
2020-10-15,55.921522474748265,57.19337207283515,55.89171477313043,57.08407211303711
2020-10-16,57.30266707258144,58.16712830584826,57.02445175542858,57.0940055847168
2020-10-19,57.12381754837376,57.23311371644493,55.3352796650353,55.51413345336914
2020-10-20,55.941397228645364,56.676685477419,55.653243469639506,55.82216262817383
2020-10-21,55.75260925292968,56.56738597857139,55.484328556867226,55.75260925292969
2020-10-22,55.86190644783618,56.32891019303277,55.0669990365069,55.08687210083008
2020-10-23,55.38496264828391,55.54394336779964,53.89451698142416,54.41120147705078
2020-10-26,53.86470746112155,53.964072783453496,52.71209625486724,53.60636520385742
2020-10-27,53.775278640667544,53.81502476817712,52.533240583988416,53.228782653808594
2020-10-28,52.890951736006386,56.279231632686724,52.40407490740869,53.427513122558594
2020-10-29,53.64611284163667,54.06343583597003,52.55311700764054,53.62623977661133
2020-10-30,53.646113600818225,54.053501963603935,51.80789485915617,53.25859451293945
2020-11-02,53.8249654438305,54.808661362863376,53.586496232816316,54.39133834838867
2020-11-03,54.93783079137346,55.97120741235429,54.699357805608834,55.60356140136719
2020-11-04,55.772479927076965,57.78954858939416,55.225983920927916,56.954898834228516
2020-11-05,57.82929627138195,58.415538422187765,57.21324641829096,57.302669525146484
2020-11-06,57.52126904001538,57.859103561640055,56.835665359541586,57.70012283325195
2020-11-09,59.637699184491304,59.66750688462399,53.37782819987284,53.397701263427734
2020-11-10,53.278463417995894,54.03362467908043,52.652478966517144,53.228782653808594
2020-11-11,53.71566445802935,54.41120275322442,53.000249308229364,54.30190658569336
2020-11-12,54.18266916888328,54.57018445181797,53.35795783681192,53.735538482666016
2020-11-13,54.103183000585105,55.13655965926551,54.0932445726826,54.79872512817383
2020-11-16,55.18623950648344,55.74267016694749,54.679485823104145,54.93783187866211
2020-11-17,54.77885107867382,55.6731162634514,54.27209739594022,55.36509323120117
2020-11-18,55.444581262557584,55.50420045723114,54.21248156250051,54.67948532104492
2020-11-19,54.41120329657884,55.504199096399056,54.31184176495858,54.88814926147461
2020-11-20,54.77885071277011,54.888150674606074,53.65604718263639,54.25222396850586
2020-11-23,54.55031554106688,55.04713078719536,53.884581140246965,54.84840393066406
2020-11-24,55.14649331010485,55.38496630030274,54.21248199516224,54.28203582763672
2020-11-25,54.291967493482304,54.659609700782845,53.27846397381107,53.815025329589844
2020-11-27,53.94420057266065,54.35158892466993,53.54674685784204,53.8945198059082
2020-11-30,53.5666208794142,54.08330920174751,52.65248262556268,53.328147888183594
2020-12-01,53.81502912864711,54.341652094421946,53.41757540214557,53.48713302612305
2020-12-02,53.20891335101453,53.467259407688076,51.25146381280156,51.489933013916016
2020-12-03,51.3806320508557,52.3543894823226,51.221651323073345,51.7284049987793
2020-12-04,51.867513534801674,52.026494265259934,51.20177912010799,51.26139831542969
2020-12-07,51.54955024354384,52.34445386761093,51.36075802692827,52.29477310180664
2020-12-08,52.22521978687493,52.4040735778546,51.70853147853361,51.79795837402344
2020-12-09,52.42394239612821,53.725599687960006,52.026492478829574,53.705726623535156
2020-12-10,53.49706735683255,54.152863348519745,52.8015252346432,54.11311721801758
2020-12-11,53.914387803069914,54.78878368071689,53.7554070789886,54.003814697265625
2020-12-14,54.113116600644005,54.93783174235645,54.113116600644005,54.70929718017578
2020-12-15,54.768914056901195,54.94776785652792,54.14292954860736,54.40127182006836
2020-12-16,54.540380507067965,55.55388412707904,54.11311906558095,54.16279983520508
2020-12-17,54.242290889795804,55.44458292373787,54.06343709081603,54.927894592285156
2020-12-18,54.70929321907745,55.38496221938682,54.520501010214964,55.23591613769531
2020-12-21,54.58012604049557,55.62343735276201,54.07337234084635,55.41477584838867
2020-12-22,55.49426039247543,56.87540993367154,55.47439111856996,56.26929473876953
2020-12-23,56.17986824398093,56.64687199206843,55.812222237325464,55.87184143066406
2020-12-24,56.24942607437395,56.46802600842783,55.87184540384447,56.428279876708984
2020-12-28,56.9847042370016,56.9847042370016,54.967635656051144,55.03718948364258
2020-12-29,55.305471690474405,55.49426011482743,53.824960625560415,54.30190658569336
2020-12-30,54.55031560357829,55.05706548743426,54.132988825344384,54.421142578125
2020-12-31,54.23235474104153,54.63974309616568,53.65604722918809,54.58012390136719
2021-01-04,53.63617356442026,54.31184260298202,52.861142992705105,53.33808517456055
2021-01-05,52.881019563288085,53.34802334854959,52.314650447885995,52.55311965942383
2021-01-06,52.523308427166796,55.394899943325484,52.19540854533023,54.84840393066406
2021-01-07,55.007788322917555,55.49590310330642,54.091321947435084,54.8284797668457
2021-01-08,54.967942919292106,55.326560043091916,53.57332161563446,53.95186233520508
2021-01-11,53.68289780861801,55.8545202790385,53.63309072077184,55.6353645324707
2021-01-12,55.635368228558534,56.56179456418505,55.26679119396612,56.30279541015625
2021-01-13,56.33267733024597,57.02998798703819,55.84456253051757,55.84456253051758
2021-01-14,56.08363838702057,57.05987179183469,55.55567639258982,56.39244842529297
2021-01-15,55.64533121249438,56.04379173665731,54.748788383062305,55.874446868896484
2021-01-19,56.38248259454451,57.01006254534244,56.12348345614066,56.18325424194336
2021-01-20,56.4322937776615,58.33495343522938,56.183254535571265,58.20545196533203
2021-01-21,58.39472024710929,58.92268602279094,57.647602523067334,57.797027587890625
2021-01-22,57.647603619817005,57.96637355080321,56.94033307294368,57.2989501953125
2021-01-25,57.557948347757375,58.07595042669642,56.83075421771907,57.398563385009766
2021-01-26,57.09971950068009,57.46829653031463,55.057598390492174,55.06755828857422
2021-01-27,54.35032850847547,54.60932766227497,53.04536144115837,54.15109634399414
2021-01-28,54.68902163994291,55.78479283635636,54.30051721208683,54.80855941772461
2021-01-29,54.270632707164744,54.69898051961419,53.453784274130314,54.101287841796875
2021-02-01,54.649172343621146,55.21698151627329,53.872171117894474,54.86832809448242
2021-02-02,55.24686558453841,55.77483137165017,54.92809565271567,55.15721130371094
2021-02-03,55.10740351876652,55.764866969856634,54.79859348869491,55.266788482666016
2021-02-04,55.276753187731046,56.20317569475335,54.99782664579611,55.70509719848633
2021-02-05,55.99398253874928,56.571755407090954,55.615445625046746,56.20317459106445
2021-02-08,56.77099045043242,57.6077625023088,56.721179559219415,57.109683990478516
2021-02-09,55.58555847297614,56.910449074411034,54.8085572480969,56.07367706298828
2021-02-10,55.50586980493279,55.65529107638805,53.86220921866299,55.06755828857422
2021-02-11,55.44609900474997,55.76486894383286,54.10128856174635,54.7985954284668
2021-02-12,54.58940168485593,55.505868081482525,54.29055535118713,54.738826751708984
2021-02-16,54.88824834922041,54.88824834922041,52.9457452686512,53.27447509765625
2021-02-17,52.985590512295914,54.14113250320021,52.826205541137995,54.011634826660156
2021-02-18,54.05147821059973,54.449942538448234,53.59324689360019,53.742671966552734
2021-02-19,53.87217275152459,54.72886458533739,53.87217275152459,54.39017105102539
2021-02-22,54.41009549779364,54.60932766227497,53.643054134564885,54.15109634399414
2021-02-23,53.98174509029253,54.0116323835585,52.59708750348312,53.52351379394531
2021-02-24,53.49363256935005,54.190943241211166,52.99555406088317,53.60321044921875
2021-02-25,53.254551185743004,54.001668919998785,52.487509855902594,52.72658920288086
2021-02-26,52.99555263100103,53.8522482504554,52.74651338348697,53.01547622680664
2021-03-01,53.59324662360241,54.967944367712924,53.51355603845666,54.270633697509766
2021-03-02,54.27063126674568,54.44993982533924,53.29439789220142,53.78251647949219
2021-03-03,53.49363112602917,53.88213174414514,52.81624406878792,53.01547622680664
2021-03-04,52.915858932557455,54.16105518624175,51.770280659190334,52.63693618774414
2021-03-05,53.065283096328635,54.18097785655627,52.20858748042556,54.081363677978516
2021-03-08,54.10128785714126,55.515828968394196,53.822361314048344,54.63920974731445
2021-03-09,55.117367635703616,55.52579184630453,54.83844109673026,55.14725112915039
2021-03-10,55.63536560246432,57.059870382477065,55.26678858526944,56.611602783203125
2021-03-11,56.61160518108535,57.25910496303884,56.39244942101997,56.83075714111328
2021-03-12,56.571755868716096,56.870602203038835,56.17329155626091,56.62156295776367
2021-03-15,56.65144551128004,57.32883255119294,56.18325432195586,57.25910186767578
2021-03-16,57.26906551754888,57.66752602302336,56.48210060418369,56.72117614746094
2021-03-17,56.631524136098584,57.22922061829636,55.964100767687405,56.800872802734375
2021-03-18,56.53190840691156,57.28898603690842,56.4024069359778,56.88056182861328
2021-03-19,56.96025862662496,57.57787491413643,56.462180117333055,57.0997200012207
2021-03-22,57.04991096739305,57.67749093173832,56.511985283668544,57.56791305541992
2021-03-23,57.49818331830849,58.24530106911796,56.31275405500021,56.66141128540039
2021-03-24,56.89052737376647,57.8767206843395,56.870603777588364,57.079795837402344
2021-03-25,57.31887297509298,58.0759506003992,56.36256319574703,57.80698776245117
2021-03-26,58.085914310839904,59.88895599520288,57.9862963337796,59.8192253112793
2021-03-29,59.90888186461818,60.586268934191246,59.4406868547563,59.898921966552734
2021-03-30,59.76942090020628,60.20772861879431,59.56022883906454,59.779380798339844
2021-03-31,60.217689189171196,60.52649541575846,59.341069997490564,59.669803619384766
2021-04-01,59.76941816267447,60.77553502972976,59.39087745030043,60.755615234375
2021-04-05,61.23377017584458,61.731848660957915,61.064421514886675,61.5625
2021-04-06,62.409238308654594,62.6184303691215,61.51269547802868,62.19008255004883
2021-04-07,62.000814608373226,62.000814608373226,60.51653897628008,60.86519241333008
2021-04-08,60.82534567327253,61.363267546541955,60.765574887337145,61.28357696533203
2021-04-09,61.45292498149626,62.79773923382928,61.303503709039774,62.73796844482422
