Date,Open,High,Low,Close
2020-05-28,269.5248786536855,276.2481891504323,261.9919990193739,263.4235534667969
2020-05-29,267.06659199388804,272.28923201637485,262.70284248334315,270.1863708496094
2020-06-01,267.15546660226295,272.75327479081926,266.42486577142716,267.520751953125
2020-06-02,268.9424052666756,270.00864432726866,263.70000044978156,268.0044860839844
2020-06-03,274.9647354490422,286.30846463050216,272.0423928757189,283.2380676269531
2020-06-04,281.8953856838841,289.8626670093424,279.55555907902743,288.12506103515625
2020-06-05,296.07263416154376,306.05392679604773,295.569116447112,301.0386047363281
2020-06-08,302.9439846109088,304.10895666859966,292.43941113917583,293.8018493652344
2020-06-09,291.8865459903848,301.87771961181795,289.37887023774164,298.48150634765625
2020-06-10,297.573245563886,300.79175747371136,295.6382035563921,297.4646301269531
2020-06-11,288.569311435307,294.8286029753607,278.2918216101553,278.8348083496094
2020-06-12,289.0728233448874,290.65246235101796,273.1382913231575,280.8982238769531
2020-06-15,272.3385849428025,288.02629818264893,271.0156460324705,287.4339599609375
2020-06-16,300.8050734945813,306.0286117019943,297.0286580664212,302.7874450683594
2020-06-17,307.8523668657072,311.6684379091715,304.908544089159,311.0142517089844
2020-06-18,311.2422231337285,314.9294350504951,309.77525744689916,312.0252380371094
2020-06-19,317.476789507362,322.254312170535,310.77639428226604,312.4713134765625
2020-06-22,309.2499586160908,312.06492255827834,304.35349851811554,309.54730224609375
2020-06-23,312.243325151643,316.24772406504877,309.74554794252634,313.19488525390625
2020-06-24,308.29842456358034,313.83914928368966,301.2907340420093,303.08477783203125
2020-06-25,305.45371999914215,310.6177891874979,297.9603280448786,309.84466552734375
2020-06-26,309.64643611320486,309.93388846317896,297.71255067931804,299.853515625
2020-06-29,301.072703511619,306.276429251326,297.9603654070226,305.7411804199219
2020-06-30,308.4471089777135,322.9283188769445,306.2070194086417,320.60894775390625
2020-07-01,319.3104917785914,319.92502212011016,313.3336427575721,314.6816711425781
2020-07-02,320.01424008343787,324.5638096267678,315.8314649517832,320.84686279296875
2020-07-06,327.1012170754511,334.019674209865,326.080296969017,332.007568359375
2020-07-07,329.202557238721,334.2972367171451,324.61336196867177,324.99993896484375
2020-07-08,329.856741482294,332.4437219843445,326.4867157034022,330.8578186035156
2020-07-09,334.38641011055097,335.9425789977582,328.1320304477534,332.800537109375
2020-07-10,332.1364246341602,337.29060256060535,327.73555754659543,336.98333740234375
2020-07-13,339.97669923178336,347.15287410744855,333.8809131524178,334.1683654785156
2020-07-14,333.1078288710739,344.44699717674257,328.4789777394387,343.009765625
2020-07-15,344.01083424583544,345.7255661780814,332.6518241438583,340.19476318359375
2020-07-16,337.27076685391336,343.65400555283634,335.90295591722025,341.84014892578125
2020-07-17,344.7938772973704,345.2597358325421,338.14302905999574,343.2178955078125
2020-07-20,343.21787773062186,352.8026572136702,338.995447017363,350.6319580078125
2020-07-21,354.2200595025518,359.00750378813535,349.2343962089223,353.8731384277344
2020-07-22,356.79717263525106,359.80046455923156,353.3577565161599,358.7696228027344
2020-07-23,355.68701276664666,364.3202321875377,347.8169954844705,351.6925354003906
2020-07-24,341.17605975464187,344.93266245035886,333.3159635280066,342.6727600097656
2020-07-27,344.37759643500533,356.9061692054826,343.6242855481934,354.9237976074219
2020-07-28,351.4843898801825,355.76631989161626,345.52738365798587,345.8544616699219
2020-07-29,348.9965040088551,358.65064340662013,345.92382217477694,357.6495361328125
2020-07-30,364.53829238875795,378.11754920596536,363.8444502672466,375.2034606933594
2020-07-31,376.21447214592547,376.8091896634996,366.0350050772796,373.83563232421875
2020-08-03,377.4435177075913,384.28272351273415,375.8378016485015,378.04815673828125
2020-08-04,378.8113687941071,382.34990923842486,376.8686531623321,381.5668640136719
2020-08-05,381.1902285941746,383.6781146770153,378.9105133121085,380.09002685546875
2020-08-06,373.67706132384626,376.25415055510825,367.52180573291844,374.47991943359375
2020-08-07,375.0449033961139,378.32572611027564,363.22006357142374,369.1572570800781
2020-08-10,369.15719332789683,373.4985914019556,365.8961840042294,372.44793701171875
2020-08-11,375.5206326061479,377.5129257168379,364.15176067206227,365.7574768066406
2020-08-12,368.8994945195845,379.90166207650185,366.66932664650346,378.15716552734375
