Date,Open,High,Low,Close
2020-06-18,189.9704607250898,190.62820728640142,186.43995642922732,189.8447265625
2020-06-19,192.30156572951438,192.30156572951438,184.22492807051142,184.3506622314453
2020-06-22,184.74723556251294,185.83056541457526,180.9749157138943,184.0411376953125
2020-06-23,185.49202812368256,186.17877658287233,181.9034759289923,182.0775909423828
2020-06-24,180.87817920640606,184.66984835769628,180.25913148291502,183.2479705810547
2020-06-25,183.02550149217902,184.88264463491373,180.8104610120406,184.7762451171875
2020-06-26,184.40868747460294,186.96226123785812,182.45482681554307,183.0835418701172
2020-06-29,184.51509822046015,185.4533445806297,182.9384694500906,184.84397888183594
2020-06-30,185.0277447791533,187.2621348518841,182.8997689929584,185.6081085205078
2020-07-01,185.39531556817732,193.56868576557588,184.96005012746636,192.64012145996094
2020-07-02,194.42955060049061,195.41616309601216,191.06347914191926,192.8335723876953
2020-07-06,195.6192694907781,196.92506565222834,189.28369404900164,190.09619140625
2020-07-07,188.2970958568083,189.70930640151715,187.72641420048785,188.09397888183594
2020-07-08,187.85216301487606,188.68400982638806,186.71078494360944,187.0299835205078
2020-07-09,186.4399726510196,189.88342711256,185.76289139609835,188.9741973876953
2020-07-10,189.00318771395686,190.43474760651185,187.62000868339126,188.06494140625
2020-07-13,188.3067574692501,188.94515460406316,186.29486337772315,186.5753631591797
2020-07-14,186.73979871063213,190.4734346068058,186.63339918667654,187.4942626953125
2020-07-15,189.2256833469128,189.2256833469128,184.89233406954898,186.4883270263672
2020-07-16,186.09173209781366,188.3648061018213,182.116280489467,182.2130126953125
2020-07-17,182.5225316210478,186.66241622712192,181.21673538029685,186.0046844482422
2020-07-20,186.00470008165811,186.21749914783112,181.6133172716481,181.642333984375
2020-07-21,182.9868111149679,183.2769929729406,180.59768503309945,180.72341918945312
2020-07-22,179.37893643061972,183.0061730048137,178.16985757255506,182.1453094482422
2020-07-23,182.71598170389362,183.77997694782292,179.3499104692323,180.8975372314453
2020-07-24,181.55527744444777,182.07760777364166,179.0017034996759,179.29188537597656
2020-07-27,179.19514643419424,180.5880075807159,177.22193631613038,179.49501037597656
2020-07-28,179.8722453166799,187.56198369973643,179.8722453166799,187.52328491210938
2020-07-29,187.81345147880762,191.40200363677116,186.36255700553738,190.3960418701172
2020-07-30,188.34545758491342,191.8276103818755,187.40721126904484,191.23757934570312
2020-07-31,190.579842188419,193.4526146974167,187.22343814267776,193.3365478515625
2020-08-03,192.33057630579685,192.48534193198526,189.09025402832845,189.4287872314453
2020-08-04,190.12521501374573,195.3871281532153,189.6319161916438,194.7874298095703
2020-08-05,195.17433773495767,195.36778739378573,189.4771589407833,190.5218048095703
2020-08-06,186.66241318703467,190.01881704214145,180.13338781182745,189.6609344482422
2020-08-07,188.2390577503687,195.25171467658004,188.2390577503687,192.72715759277344
2020-08-10,193.54934115660095,197.1282114702942,193.12374305543236,195.86109924316406
2020-08-11,197.49576026607102,197.76660749557783,191.15051709018704,192.47567749023438
2020-08-12,192.9979972504604,193.53966220277312,188.86777985018156,191.88565063476562
2020-08-13,190.98608697229662,193.23981165818796,189.9801398906766,190.84100341796875
2020-08-14,191.09248083643826,196.23832721331658,191.09248083643826,193.68475341796875
2020-08-17,192.553072610348,193.60738584826856,190.98609635034873,193.4719696044922
2020-08-18,193.48161878338027,195.62894384714053,191.78890851523443,194.36183166503906
2020-08-19,195.1549865947074,195.1549865947074,189.99947279509732,190.96673583984375
2020-08-20,190.7055850326493,196.76064636635303,190.60885282467845,196.6058807373047
2020-08-21,197.6602169182386,199.94295838452936,196.31572182321545,199.78819274902344
2020-08-24,198.65650342918815,199.80754889837513,196.82837673085112,199.79786682128906
2020-08-25,199.82686954318666,200.0396685944867,197.88267613005013,199.99130249023438
2020-08-26,199.22717924871387,201.85813602660446,197.51511945179857,201.68402099609375
2020-08-27,202.35142661977682,205.4756821311429,201.97419462155776,204.35366821289062
2020-08-28,205.03075879276352,206.65575370288323,202.1870029407905,206.45263671875
2020-08-31,205.9303020680927,207.62301244362413,204.59548906540113,205.44667053222656
2020-09-01,204.74056425776067,206.61705690173906,201.37449303824724,206.41392517089844
2020-09-02,205.32093649403663,207.27479727345425,203.41542706082447,207.14906311035156
2020-09-03,207.8841789064867,211.54043215977376,204.82762403846226,205.95932006835938
2020-09-04,206.48163675045006,208.81274415608706,202.61258469499103,205.19517517089844
2020-09-08,205.32094318038122,208.1550169901261,202.67063696258057,206.94593811035156
2020-09-09,208.76439583412466,214.78077347352274,208.4838812710254,209.62525939941406
2020-09-10,209.3737691761867,212.32390971184398,206.77182917442522,210.99876403808594
2020-09-11,211.65651575392067,215.09028790490785,210.72793669644702,213.36856079101562
2020-09-14,214.66678614396892,220.0646902691762,213.59307069566373,219.3716583251953
2020-09-15,219.58640193530186,221.18722676816665,215.4867151416426,215.73074340820312
2020-09-16,217.3608517932814,220.9041470119529,216.25785414969465,219.1471405029297
2020-09-17,217.73177149486253,220.70891923445006,214.84248524821257,216.90208435058594
2020-09-18,215.1841224741961,216.90209100313626,213.80779947616202,215.73074340820312
2020-09-21,214.8912864262668,218.62004550333998,209.35672710607824,211.1234893798828
2020-09-22,211.01611034195224,214.9888975735068,211.01611034195224,214.12991333007812
2020-09-23,213.34903747190674,213.5149749038558,207.4923591448909,207.82423400878906
2020-09-24,208.66369533006795,212.49005678055795,208.4196670623507,209.51290893554688
2020-09-25,207.82423289648375,213.36854786711922,207.40449654025645,213.2514190673828
2020-09-28,215.5550482357786,217.77082904630493,214.5398823153537,215.84788513183594
2020-09-29,215.8673905293107,217.57558833103943,213.25141475935723,215.6331329345703
2020-09-30,216.85326619173682,218.1417275980076,213.97373584002267,217.39988708496094
2020-10-01,217.39014203881095,220.9139107146064,216.70685099427817,220.85533142089844
2020-10-02,219.20571922367353,226.41919421337528,217.44871271925763,225.0819091796875
2020-10-05,226.26300910485426,227.08294049633813,221.187224198231,226.61441040039062
2020-10-06,223.78366860218742,225.1404651223978,220.2891821564413,222.8368377685547
2020-10-07,223.61773950818522,225.9994577807586,222.6221149012335,224.5450439453125
2020-10-08,225.32593154835402,227.5319565605986,224.8085928264726,226.47775268554688
2020-10-09,226.89747780159178,228.6544842883243,225.15024197781264,228.4202117919922
2020-10-12,228.77161381628613,230.6945577420005,227.20984185201928,229.46466064453125
2020-10-13,229.62084668590578,230.52862470256116,226.57536374307628,229.7672576904297
2020-10-14,229.65011804214055,230.87025933656685,226.92675433217147,227.92239379882812
2020-10-15,227.7955091901389,231.82686105594155,226.45823901043553,228.74234008789062
2020-10-16,228.10786182056444,229.76725103239963,226.6241658090668,227.43434143066406
2020-10-19,227.91265036235458,228.55687368099916,225.39427680707786,225.66758728027344
2020-10-20,226.6241634832025,229.82581307378902,224.7793104270761,227.5514678955078
2020-10-21,227.4831446588912,229.5329730856567,226.6436868571769,227.444091796875
2020-10-22,227.2293528110099,230.1576919926479,226.2532397504639,229.4939422607422
2020-10-23,230.4700542235667,231.1533303838338,228.32260847945437,230.08937072753906
2020-10-26,228.7813884592641,231.3583263947222,227.81503114810346,230.58718872070312
